"plan_name","fy","state","fund","arr","gov_type","NetPensionLiability","consultant","mva","ava","return","NoFeeData","group_fees","group_id","feeprop","EQTotal_Fee","FITotal_Fee","RETotal_Fee","AltMiscTotal_Fee","PETotal_Fee","HFTotal_Fee","COMDTotal_Fee","expense_AdminExpenses","CashTotal_Fee","OtherTotal_Fee","total_fees"
"Arkansas Teachers",2007,"AR",0.853,0.08,0,0,"Ennis Knupp",11636935,10519000,0.191,1,0,0,0,0,0,0,0,0,0,0,-5854.557,0,0,0
"Arkansas Teachers",2008,"AR",0.849,0.08,0,0,"Ennis Knupp",11018088,11319000,-0.037,1,0,0,0,0,0,0,0,0,0,0,-6676.667,0,0,0
"Arkansas Teachers",2009,"AR",0.757,0.08,0,0,"Ennis Knupp",8802987,10617000,-0.18,1,0,0,0,0,0,0,0,0,0,0,-6894.113,0,0,0
"Arkansas Teachers",2010,"AR",0.738,0.08,0,0,"Hewitt Ennis Knupp",9883574,10845000,0.135,1,0,0,0,0,0,0,0,0,0,0,-7229.398,0,0,0
"Arkansas Teachers",2011,"AR",0.718,0.08,0,0,"Hewitt Ennis Knupp",11894877,11146000,0.223,1,0,0,0,0,0,0,0,0,0,0,-7548.959,0,0,0
"Arkansas Teachers",2012,"AR",0.712,0.08,0,0,"Hewitt Ennis Knupp",11483886,11484000,-0.009,1,0,0,0,0,0,0,0,0,0,0,-7752.975,0,0,0
"Arkansas Teachers",2013,"AR",0.733,0.08,0,0,"Hewitt Ennis Knupp",12829566,12247000,0.143,1,0,0,0,0,0,0,0,0,0,0,-7755.004,0,0,0
"Arkansas Teachers",2014,"AR",0.773,0.08,0,2625006.3,"Aon Hewitt",14856277,13375000,0.19,1,0,0,0,0,0,0,0,0,0,0,-8034.235,0,0,0
"Arkansas Teachers",2015,"AR",0.796,0.08,0,3256909.8,"Aon Hewitt",15035701,14434000,0.052,1,0,0,0,0,0,0,0,0,0,0,-8034.857,0,0,0
"Arkansas Teachers",2016,"AR",0.81007,0.08,0,4411443,"Aon Hewitt",14558577,15239000,-0.005,1,0,0,0,0,0,0,0,0,0,0,-8059.03,0,0,0
"Arkansas Teachers",2017,"AR",0.79469,0.075,0,4203864,"Aon Hewitt",16284808,16131000,0.161,1,0,0,0,0,0,0,0,0,0,0,-7825.595,0,0,0
"Arkansas Teachers",2018,"AR",0.8,0.075,0,3638962,"Aon Hewitt",17492628,16756000,0.116,NA,NA,NA,1,0,0,0,0,0,0,0,-9336.43,0,0,0
"Arkansas Teachers",2019,"AR",0.802,0.075,0,4171365,"Aon Hewitt",17741622,17413000,0.053,NA,NA,NA,1,0,0,0,0,0,0,0,-7134.783,0,0,0
"Arkansas Teachers",2020,"AR",0.806,0.075,0,5660882,"Aon Hewitt",16902076,18007000,-0.014,NA,NA,NA,1,0,0,0,0,0,0,0,-8457.862,0,0,0
"Arkansas Teachers",2021,"AR",0.806,0.0725,0,2768842.8,"Aon Hewitt",21468772,19343000,0.319,NA,NA,NA,1,0,0,0,0,0,0,0,-7328.83,0,0,0
"Arkansas Teachers",2022,"AR",0.823,0.0725,0,5278431,"Aon Hewitt",19679468,20328000,-0.039,NA,NA,NA,1,0,0,0,0,0,0,0,-6650.604,0,0,0
"California PERF",2001,"CA",1.119,0.0825,0,0,"Wilshire",156274400,166860000,-0.072,NA,NA,NA,1,0,0,0,0,0,0,0,-183866,0,0,0
"California PERF",2002,"CA",0.9519,0.0825,0,0,"Wilshire",142787216,156067008,-0.061,NA,NA,NA,1,0,0,0,0,0,0,0,-208688,0,0,0
"California PERF",2003,"CA",0.877,0.0775,0,0,"Wilshire",144762704,158596000,0.037,NA,NA,NA,1,0,0,0,0,0,0,0,-214274,0,0,0
"California PERF",2004,"CA",0.873,0.0775,0,0,"Wilshire",167584096,169899008,0.166,NA,NA,NA,1,0,0,0,0,0,0,0,-188361,0,0,0
"California PERF",2005,"CA",0.873,0.0775,0,0,"Wilshire",189630880,183680000,0.123,0,0,0,0,74946,10622,175034,0,175647,12370,0,-208965,0,0,0
"California PERF",2006,"CA",0.872,0.0775,0,0,"Wilshire",211190800,199032992,0.118,0,0,0,0,83791,16337,256862,0,196364,17283,0,-236212,0,0,0
"California PERF",2007,"CA",0.872,0.0775,0,0,"Wilshire",251122688,216484000,0.191,0,0,0,0,125628,14908,282881,0,249913,41869,0,-278453,0,0,0
"California PERF",2008,"CA",0.869,0.0775,0,0,"Wilshire",237915472,233272000,-0.051,0,0,0,0,135432,7432,233014,0,376259,93925,0,-402340,0,0,0
"California PERF",2009,"CA",0.833,0.0775,0,0,"Wilshire",178899888,244964000,-0.24,0,0,0,0,105241,12093,249993,0,486932,110725,0,-427809,0,0,0
"California PERF",2010,"CA",0.834,0.0775,0,0,"Wilshire",201616080,257070000,0.133,0,0,0,0,83480,11675,192635,0,510082,227201,0,-278036,0,0,0
"California PERF",2011,"CA",0.826,0.075,0,0,"Wilshire",241761792,271388992,0.217,0,0,0,0,140753,15980,288299,0,516858,223691,0,-357779,0,0,0
"California PERF",2012,"CA",0.831,0.075,0,0,"Wilshire",236981952,282991008,0.001,0,0,0,0,100298,11212,283228,0,494167,102696,0,-380404,0,0,0
"California PERF",2013,"CA",0.752,0.075,0,0,"Wilshire",261989904,281928000,0.132,0,0,0,0,87995,12741,472568,0,476142,115734,0,-426077,0,0,0
"California PERF",2014,"CA",0.763,0.075,0,0,"Wilshire",301761536,301256992,0.184,0,0,0,0,148605,6669,866441,0,439799,129919,0,-381497,0,0,0
"California PERF",2015,"CA",0.731,0.075,0,0,"Wilshire",302764512,302417984,0.024,0,0,0,0,144047,7035,620292,0,414137,62674,0,-340880,0,0,0
"California PERF",2016,"CA",0.683,0.075,0,0,"Wilshire",298704000,298126016,0.006,0,0,0,0,147403,4949,457926,0,696291,0,0,-184447,0,0,0
"California PERF",2017,"CA",0.701,0.075,0,0,"Wilshire",326499008,326182016,0.112,0,0,0,0,103950,5838,243661,0,688915,2689,0,-441283,0,0,0
"California PERF",2018,"CA",0.702,0.075,0,0,"Wilshire",353995488,354616000,0.086,NA,NA,NA,1,0,0,0,0,0,0,0,-505513,0,0,0
"California PERF",2019,"CA",0.702,0.0738,0,0,"Wilshire",372611424,372777984,0.067,NA,NA,NA,1,0,0,0,0,0,0,0,-252558,0,0,0
"California PERF",2020,"CA",0.706,0.0725,0,0,"Wilshire",392452544,391380992,0.047,NA,NA,NA,1,0,0,0,0,0,0,0,-524451,0,0,0
"California PERF",2021,"CA",0.812,0.075,0,0,"Wilshire",477322752,477337984,0.213,NA,NA,NA,1,0,0,0,0,0,0,0,-392119,0,0,0
"California PERF",2022,"CA",0.812,0.075,0,0,"Wilshire",439359040,477337984,-0.061,NA,NA,NA,1,0,0,0,0,0,0,0,-297464,0,0,0
"California Teachers",2001,"CA",0.98,0.08,0,0,"PCA",103137632,107654000,-0.0912,NA,NA,NA,1,0,0,0,0,0,0,0,-54536,0,0,0
"California Teachers",2002,"CA",0.89941,0.08,0,0,"PCA",96709456,108675200,-0.0595,NA,NA,NA,1,0,0,0,0,0,0,0,-63785,0,0,0
"California Teachers",2003,"CA",0.82,0.08,0,0,"PCA",100372328,108667000,0.0341,NA,NA,NA,1,0,0,0,0,0,0,0,-72749,0,0,0
"California Teachers",2004,"CA",0.83,0.08,0,0,"PCA",116061288,114094000,0.1738,NA,NA,NA,1,0,0,0,0,0,0,0,-94767,0,0,0
"California Teachers",2005,"CA",0.86,0.08,0,0,"PCA",129523632,121882000,0.1109,0,0,0,0,64424,6152,18886,0,2717,0,0,-94662,0,0,0
"California Teachers",2006,"CA",0.87,0.08,0,0,"PCA",144212384,131237000,0.1321,0,0,0,0,71961,6232,20102,0,3485,0,0,-95611,0,0,0
"California Teachers",2007,"CA",0.89,0.08,0,0,"PCA",172377920,148427008,0.2103,0,0,0,0,95188,6086,24726,0,3678,0,0,-105895,0,0,0
"California Teachers",2008,"CA",0.87,0.08,0,0,"PCA",161498192,155215008,-0.0369,0,0,0,0,132083,15753,23436,0,4390,0,0,-109363,0,0,0
"California Teachers",2009,"CA",0.78,0.08,0,0,"PCA",118430072,145142000,-0.2503,0,0,0,0,86748,12258,21808,0,3600,0,0,-113154,0,0,0
"California Teachers",2010,"CA",0.71,0.0775,0,0,"PCA",129768104,140291008,0.122,0,0,0,0,98081,21025,22813,0,10453,278,0,-140273,248,0,0
"California Teachers",2011,"CA",0.69,0.075,0,0,"PCA",155345808,143930000,0.231,0,0,0,0,77341,20123,24669,0,9714,521,0,-110484,173,0,0
"California Teachers",2012,"CA",0.67,0.075,0,0,"PCA",151318064,144232000,0.0184,0,0,0,0,94863,14436,25099,0,8702,408,0,-138411,458,0,0
"California Teachers",2013,"CA",0.67,0.075,0,0,"PCA",166348912,148614000,0.138,0,0,0,0,102896,16509,26947,0,9315,140,0,-136944,559,12593,0
"California Teachers",2014,"CA",0.6854,0.075,0,58437000,"PCA",190474016,158495008,0.1866,0,0,0,0,133970,18797,47585,0,10317,12738,0,-154155,276,0,0
"California Teachers",2015,"CA",0.685,0.075,0,67324000,"PCA",191822336,165552992,0.0477,0,0,0,0,120181,18947,48831,0,8584,13869,0,-145239,745,0,0
"California Teachers",2016,"CA",0.637,0.075,0,80881000,"PCA",189113488,169976000,0.0135,0,0,0,0,126234,20811,14167,0,7772,18108,0,-180056,1503,0,0
"California Teachers",2017,"CA",0.63,0.075,0,92480000,"PCA",210289904,179688992,0.1344,0,0,0,0,167417,20343,15546,0,7650,17688,0,-182367,782,0,0
"California Teachers",2018,"CA",0.64,0.07,0,91907000,"PCA",224868640,190451008,0.0899,NA,NA,NA,1,0,0,0,0,0,0,0,-216083,0,0,0
"California Teachers",2019,"CA",0.66,0.07,0,90316000,"PCA",238861888,205016000,0.0682,NA,NA,NA,1,0,0,0,0,0,0,0,-253953,0,0,0
"California Teachers",2020,"CA",0.67,0.07,0,96909000,"Meketa",246983744,216252000,0.0388,NA,NA,NA,1,0,0,0,0,0,0,0,-218868,0,0,0
"California Teachers",2021,"CA",0.73,0.07,0,45508000,"Meketa",310293440,242363008,0.2719,NA,NA,NA,1,0,0,0,0,0,0,0,-251556,0,0,0
"California Teachers",2022,"CA",0.744,0.07,0,69486000,"Meketa",300056288,257536992,-0.013,NA,NA,NA,1,0,0,0,0,0,0,0,-191116,0,0,0
"Chicago Teachers",2001,"IL",0.9995,0.08,5,0,"Mercer",10111549,10387569,-0.0147,NA,NA,NA,1,0,0,0,0,0,0,0,-4856.487,0,0,0
"Chicago Teachers",2002,"IL",0.963,0.08,5,0,"Mercer",9287655,10619061,-0.0328,NA,NA,NA,1,0,0,0,0,0,0,0,-6459.734,0,0,0
"Chicago Teachers",2003,"IL",0.92,0.08,5,0,"Mercer",9203331,10494755,0.04,NA,NA,NA,1,0,0,0,0,0,0,0,-6576.953,0,0,0
"Chicago Teachers",2004,"IL",0.858,0.08,5,0,"Mercer",10244326,10392193,0.15,NA,NA,NA,1,0,0,0,0,0,0,0,-7214.467,0,0,0
"Chicago Teachers",2005,"IL",0.79,0.08,5,0,"Mercer",10777855,10506471,0.108,0,0,0,0,15240,1726,8339,0,3716,0,0,-7477.671,0,0,0
"Chicago Teachers",2006,"IL",0.78,0.08,5,0,"Mercer",11387461,10947998,0.107,0,0,0,0,16161,1775,8666,0,4756,0,0,-8320.34,0,0,0
"Chicago Teachers",2007,"IL",0.8012,0.08,5,0,"Mercer",12772609,11759699,0.177,0,0,0,0,18352,1770,10904,0,4798,0,0,-8434.689,0,0,0
"Chicago Teachers",2008,"IL",0.7938,0.08,5,0,"Mercer",11438488,12069417,-0.053,0,0,0,0,20616,1809,12220,0,4866,0,0,-7827.576,0,0,0
"Chicago Teachers",2009,"IL",0.7328,0.08,5,0,"Mercer",8375969.5,11493256,-0.224,0,0,0,0,13711,1594,9313,0,4985,0,2991,-8751.945,0,0,0
"Chicago Teachers",2010,"IL",0.669,0.08,5,0,"Mercer",8947470,10917417,0.134,0,0,0,0,15657,1409,9584,0,5350,1079,4801,-8800.848,0,0,0
"Chicago Teachers",2011,"IL",0.5967,0.08,5,0,"Callan",10312762,10109315,0.248,0,0,0,0,17220,1568,10604,0,5592,1619,4027,-9527.939,0,0,0
"Chicago Teachers",2012,"IL",0.5389,0.08,5,0,"Callan",9437316,9364077,0.006,0,0,0,0,16289,1337,10793,0,5041,1958,3982,-10120.434,0,0,0
"Chicago Teachers",2013,"IL",0.4948,0.0775,5,0,"Callan",9674189,9422519,0.133,0,0,0,0,16239,1688,10375,0,5622,400,3792,-11537.394,0,0,0
"Chicago Teachers",2014,"IL",0.5151,0.0775,5,9501205,"Callan",10815695,10045543,0.184,0,0,0,0,18667,1619,9213,0,4942,430,2799,-10494.139,0,0,0
"Chicago Teachers",2015,"IL",0.5185,0.0775,5,10023263,"Callan",10689954,10344375,0.035,0,0,0,0,18174,1871,9003,0,4264,454,2287,-11705.562,0,0,0
"Chicago Teachers",2016,"IL",0.5241,0.0775,5,11031629,"Callan",10093068,10610747,0.005,0,0,0,0,16163,1896,8742,0,4376,440,2395,-12298.862,0,0,0
"Chicago Teachers",2017,"IL",0.501,0.0775,5,12382417,"Callan",10793174,10933032,0.136,0,0,0,0,17797,1860,7530,0,4033,0,2820,-13781.343,0,0,0
"Chicago Teachers",2018,"IL",0.4785,0.07,5,13442717,"Callan",11104766,10969086,0.09,NA,NA,NA,1,0,0,0,0,0,0,0,-21521.303,0,0,0
"Chicago Teachers",2019,"IL",0.474,0.07,5,14127342,"Callan",11038837,11021812,0.055,NA,NA,NA,1,0,0,0,0,0,0,0,-25621.895,0,0,0
"Chicago Teachers",2020,"IL",0.4543,0.0675,5,15440803,"Callan",10937062,11240208,0.045,NA,NA,NA,1,0,0,0,0,0,0,0,-17847.234,0,0,0
"Chicago Teachers",2021,"IL",0.4748,0.065,5,14727410,"Callan",13373042,11925535,0.292,NA,NA,NA,1,0,0,0,0,0,0,0,-17022.244,0,0,0
"Chicago Teachers",2022,"IL",0.4678,0.065,5,16011800,"Callan",11764942,12142215,-0.085,NA,NA,NA,1,0,0,0,0,0,0,0,-21568.09,0,0,0
"Austin ERS",2001,"TX",0.964,0.08,2,0,"Summit",1172083.5,1311300,-0.061,NA,NA,NA,1,0,0,0,0,0,0,0,-1305.222,0,0,0
"Austin ERS",2002,"TX",0.869,0.0775,2,0,"Summit",1042371.1,1250900,-0.095,NA,NA,NA,1,0,0,0,0,0,0,0,-1641.675,0,0,0
"Austin ERS",2003,"TX",0.869,0.0775,2,0,"Summit",1259541.1,1348800,0.24,NA,NA,NA,1,0,0,0,0,0,0,0,-1552.77,0,0,0
"Austin ERS",2004,"TX",0.808,0.0775,2,0,"Summit",1375016.6,1356800,0.118,NA,NA,NA,1,0,0,0,0,0,0,0,-1554.864,0,0,0
"Austin ERS",2005,"TX",0.78,0.0775,2,0,"Summit",1460751.6,1398800,0.088,0,0,0,0,2501,342,684,0,0,0,0,-1497.461,0,0,0
"Austin ERS",2006,"TX",0.759,0.0775,2,0,"Summit",1608943.3,1497800,0.125,0,0,0,0,3298,296,771,0,0,0,0,-1670.792,0,0,0
"Austin ERS",2007,"TX",0.783,0.0775,2,0,"Summit",1698196.9,1653500,0.073,0,0,0,0,2815,312,838,0,0,0,0,-1776.035,0,0,0
"Austin ERS",2008,"TX",0.659,0.0775,2,0,"Summit",1234481.3,1481400,-0.26,0,0,0,0,3445,206,177,0,0,0,0,-1882.839,0,0,0
"Austin ERS",2009,"TX",0.718,0.0775,2,0,"Summit",1511265.5,1672500,0.256,0,0,0,0,3484,201,537,0,0,0,0,-2031.815,0,0,0
"Austin ERS",2010,"TX",0.696,0.0775,2,0,"Summit",1711577.3,1711600,0.155,0,0,0,0,4611,306,575,0,0,0,0,-2113.013,0,0,0
"Austin ERS",2011,"TX",0.657,0.0775,2,0,"Summit",1665774.4,1790900,-0.013,0,0,0,0,6051,669,687,0,0,0,0,-2217.98,0,0,0
"Austin ERS",2012,"TX",0.639,0.0775,2,0,"Summit",1863468,1897700,0.133,0,0,0,0,5962,907,985,0,0,0,0,-2279.609,0,0,0
"Austin ERS",2013,"TX",0.704,0.0775,2,0,"Summit",2130624.5,2047900,0.155,0,0,0,0,5992,644,1109,0,0,0,0,-2561.407,0,0,0
"Austin ERS",2014,"TX",0.709,0.0775,2,884256.06,"Summit",2209799.8,2193881.3,0.047,0,0,0,0,5842,632,1246,0,130,285,0,-2631.217,0,0,0
"Austin ERS",2015,"TX",0.68,0.075,2,1246992,"Summit",2144804,2308087.3,-0.02,0,0,0,0,6760,515,1423,0,248,402,65,-2421.332,0,0,0
"Austin ERS",2016,"TX",0.675,0.075,2,1291687.9,"Summit",2299688.5,2423300,0.081,0,0,0,0,4440,365,1586,0,528,393,53,-2700.916,0,0,0
"Austin ERS",2017,"TX",0.683,0.075,2,1147385.1,"RVK",2650438,2592460.8,0.166,0,0,0,0,4246,499,1727,0,596,425,58,-2778.29,0,0,0
"Austin ERS",2018,"TX",0.676,0.075,2,1528176.8,"RVK",2461383.5,2695400,-0.059,NA,NA,NA,1,0,0,0,0,0,0,0,-4024.367,0,0,0
"Austin ERS",2019,"TX",0.635,0.07,2,1559851,"RVK",2928033,2849000,0.207,NA,NA,NA,1,0,0,0,0,0,0,0,-6218.288,0,0,0
"Austin ERS",2020,"TX",0.653,0.07,2,1501668.6,"RVK",3199546.5,3069200,0.108,NA,NA,NA,1,0,0,0,0,0,0,0,-6594.536,0,0,0
"Austin ERS",2021,"TX",0.66,0.0675,2,1466903.4,"RVK",3565139.8,3320288,0.13,NA,NA,NA,1,0,0,0,0,0,0,0,-6528.499,0,0,0
"Austin ERS",2022,"TX",0.641,0.0675,2,2924352.8,"RVK",2959775.8,3394989,-0.156,NA,NA,NA,1,0,0,0,0,0,0,0,-6763.638,0,0,0
"Colorado Municipal",2001,"CO",1.043,0.0875,0,0,"Mercer",1601852,1822413,-0.077,NA,NA,NA,1,0,0,0,0,0,0,0,-1437,0,0,0
"Colorado Municipal",2002,"CO",0.936,0.0875,0,0,"Mercer",1422948,1839632,-0.1179,NA,NA,NA,1,0,0,0,0,0,0,0,-1539,0,0,0
"Colorado Municipal",2003,"CO",0.802,0.085,0,0,"Mercer",1819240,1907786,0.2406,NA,NA,NA,1,0,0,0,0,0,0,0,-1724,0,0,0
"Colorado Municipal",2004,"CO",0.772,0.085,0,0,"Ennis Knupp",2087710,1990652,0.141,NA,NA,NA,1,0,0,0,0,0,0,0,-1943,0,0,0
"Colorado Municipal",2005,"CO",0.78,0.085,0,0,"Ennis Knupp",2377471,2358719,0.098,0,1,13,0.06618645,16545,3017,51547,0,50664,0,3071,-1848,0,0,8262.9811638
"Colorado Municipal",2006,"CO",0.795,0.085,0,0,"Ennis Knupp",2751071,2613386,0.157,0,1,13,0.069428504,19168,3190,42079,0,51239,0,3443,-1800,0,0,8270.253967976
"Colorado Municipal",2007,"CO",0.812,0.085,0,0,"Ennis Knupp",3014274,2892847,0.1,0,1,13,0.071623102,20567,3963,39028,0,48195,0,11025,-1918,0,0,8793.741217356
"Colorado Municipal",2008,"CO",0.764,0.085,0,0,"Ennis Knupp",2221581,2933296,-0.26,0,1,13,0.073253207,15703,3693,28822,0,50601,-916,0,-2102,0,0,7171.708724921
"Colorado Municipal",2009,"CO",0.762,0.08,0,0,"Ennis Knupp",2574275,2932628,0.174,0,1,13,0.062603697,16196,3043,33449,0,50347,3827,0,-2160,0,0,6689.956268814
"Colorado Municipal",2010,"CO",0.73,0.08,0,0,"Hewitt Ennis Knupp",2883504,2926045,0.14,0,1,13,0.073441699,19726,2341,55593,0,55459,5624,0,-2215,0,0,10189.521644357
"Colorado Municipal",2011,"CO",0.693,0.08,0,0,"Hewitt Ennis Knupp",2883513,2882691,0.019,0,1,13,0.076143861,23298,2216,45274,0,47819,5684,0,-2157,267,0,9484.327038438
"Colorado Municipal",2012,"CO",0.7453,0.08,0,0,"Hewitt Ennis Knupp",3166132,3098721,0.129,0,1,13,0.078706048,30038,2392,44820,0,46878,6564,0,-2035,316,0,10311.121936384
"Colorado Municipal",2013,"CO",0.731,0.075,0,0,"Hewitt Ennis Knupp",3508312,3291298,0.156,0,1,13,0.079782255,37742,2624,34270,0,45727,7159,0,-2021,390,0,10205.10780156
"Colorado Municipal",2014,"CO",0.787,0.075,0,896309,"Aon Hewitt",3751468,3629400,0.057,0,1,13,0.081415877,39202,3790,41859,0,50078,6736,0,-2091,410,0,11567.160724775
"Colorado Municipal",2015,"CO",0.79,0.075,0,1101581,"Aon Hewitt",3660509,3777161,0.015,0,1,13,0.085438371,34650,5034,48695,0,48304,8086,0,-2253,461,0,12408.21462033
"Colorado Municipal",2016,"CO",0.744,0.0725,0,1350341,"Aon Hewitt",3773506,3879197,0.073,0,1,13,0.086563297,30694,4488,46104,0,50760,9353,0,-2395,512,0,12284.284040567
"Colorado Municipal",2017,"CO",0.795,0.0725,0,1113430,"Aon Hewitt",4283086,4009413,0.181,0,1,13,0.08762373,31800,4806,43911,0,54878,15836,0,-2541,427,0,13288.83964434
"Colorado Municipal",2018,"CO",0.777,0.0725,0,1257213,"Aon Hewitt",3971389,4070679,-0.035,NA,NA,NA,1,0,0,0,0,0,0,0,-2621,0,0,0
"Colorado Municipal",2019,"CO",0.807,0.0725,0,731391,"Aon Hewitt",4592962,4288325.5,0.203,NA,NA,NA,1,0,0,0,0,0,0,0,-2476,0,0,0
"Colorado Municipal",2020,"CO",0.824,0.0725,0,521127,"Aon Hewitt",5194638,4663030.5,0.174,NA,NA,NA,1,0,0,0,0,0,0,0,-2459,0,0,0
"Colorado Municipal",2021,"CO",0.886,0.0725,0,-85737,"Aon Hewitt",5844117,5090565.5,0.161,NA,NA,NA,1,0,0,0,0,0,0,0,-3065,0,0,0
"Colorado Municipal",2022,"CO",0.91,0.0725,0,1002563,"Aon Hewitt",4892596,5379487.5,-0.134,NA,NA,NA,1,0,0,0,0,0,0,0,-3450,0,0,0
"Colorado School",2001,"CO",0.99544,0.0875,0,0,"Mercer",15423117,17507054,-0.077,NA,NA,NA,1,0,0,0,0,0,0,0,-9896.451,0,0,0
"Colorado School",2002,"CO",0.89125,0.0875,0,0,"Mercer",13320129,17267362,-0.1179,NA,NA,NA,1,0,0,0,0,0,0,0,-10736.527,0,0,0
"Colorado School",2003,"CO",0.76234,0.085,0,0,"Mercer",16404677,17249592,0.2406,NA,NA,NA,1,0,0,0,0,0,0,0,-11944.932,0,0,0
"Colorado School",2004,"CO",0.71051,0.085,0,0,"Ennis Knupp",18156234,17293424,0.141,NA,NA,NA,1,0,0,0,0,0,0,0,-12670.095,0,0,0
"Colorado School",2005,"CO",0.739,0.085,0,0,"Ennis Knupp",19327602,19184224,0.098,0,1,13,0.55654436,16545,3017,51547,0,50664,0,3071,-11377.019,0,0,69481.22407984
"Colorado School",2006,"CO",0.741,0.085,0,0,"Ennis Knupp",21635956,20535732,0.157,0,1,13,0.55654436,19168,3190,42079,0,51239,0,3443,-11523,0,0,66295.00761884
"Colorado School",2007,"CO",0.755,0.085,0,0,"Ennis Knupp",23043186,22070768,0.1,0,1,13,0.55637801,20567,3963,39028,0,48195,0,11025,-11942,0,0,68310.97931178
"Colorado School",2008,"CO",0.701,0.085,0,0,"Ennis Knupp",16415800,21733328,-0.26,0,1,13,0.55633265,15703,3693,28822,0,50601,-916,0,-12815,0,0,54466.63543295
"Colorado School",2009,"CO",0.692,0.08,0,0,"Ennis Knupp",18302812,21054910,0.174,0,1,13,0.5583967,16196,3043,33449,0,50347,3827,0,-13226,0,0,59671.3881554
"Colorado School",2010,"CO",0.648,0.08,0,0,"Hewitt Ennis Knupp",19870276,20321736,0.14,0,1,13,0.51312387,19726,2341,55593,0,55459,5624,0,-17104,0,0,71192.34509541
"Colorado School",2011,"CO",0.602,0.08,0,0,"Hewitt Ennis Knupp",19274580,19266110,0.019,0,1,13,0.51780516,23298,2216,45274,0,47819,5684,0,-16322,267,0,64496.77511928
"Colorado School",2012,"CO",0.621,0.08,0,0,"Hewitt Ennis Knupp",20676356,20266574,0.129,0,1,13,0.51821077,30038,2392,44820,0,46878,6564,0,-16086,316,0,67889.75655616
"Colorado School",2013,"CO",0.603,0.075,0,0,"Hewitt Ennis Knupp",22740004,21369380,0.156,0,1,13,0.51919144,37742,2624,34270,0,45727,7159,0,-18523,390,0,66410.81547328
"Colorado School",2014,"CO",0.609,0.075,0,13553359,"Aon Hewitt",22920608,22143356,0.057,0,1,13,0.51973778,39202,3790,41859,0,50078,6736,0,-19290,410,0,73841.7450935
"Colorado School",2015,"CO",0.607,0.075,0,15294294,"Aon Hewitt",22152768,22871660,0.015,0,1,13,0.5189423,34650,5034,48695,0,48304,8086,0,-20865,461,0,75365.990229
"Colorado School",2016,"CO",0.563,0.0725,0,29773868,"Aon Hewitt",22581046,23263344,0.073,0,1,13,0.52010185,30694,4488,46104,0,50760,9353,0,-21991,512,0,73808.17363535
"Colorado School",2017,"CO",0.594,0.0725,0,32336446,"Aon Hewitt",25362730,23780044,0.181,0,1,13,0.52112818,31800,4806,43911,0,54878,15836,0,-23019,427,0,79033.25752244
"Colorado School",2018,"CO",0.579,0.0725,0,17707054,"Aon Hewitt",23477550,24094442,-0.035,NA,NA,NA,1,0,0,0,0,0,0,0,-23560,0,0,0
"Colorado School",2019,"CO",0.599,0.0725,0,14939783,"Aon Hewitt",27171396,25412014,0.203,NA,NA,NA,1,0,0,0,0,0,0,0,-22619,0,0,0
"Colorado School",2020,"CO",0.606,0.0725,0,15117983,"Aon Hewitt",30674184,27581088,0.174,NA,NA,NA,1,0,0,0,0,0,0,0,-22779,0,0,0
"Colorado School",2021,"CO",0.653,0.0725,0,11637366,"Aon Hewitt",34654724,30253176,0.161,NA,NA,NA,1,0,0,0,0,0,0,0,-22608,0,0,0
"Colorado School",2022,"CO",0.67,0.0725,0,18209464,"Aon Hewitt",29445632,32393722,-0.134,NA,NA,NA,1,0,0,0,0,0,0,0,-25562,0,0,0
"Colorado State",2001,"CO",0.96285,0.0875,0,0,"Mercer",10077787,11440882,-0.077,NA,NA,NA,1,0,0,0,0,0,0,0,-6466.549,0,0,0
"Colorado State",2002,"CO",0.86208,0.0875,0,0,"Mercer",8703652,11284244,-0.1179,NA,NA,NA,1,0,0,0,0,0,0,0,-7015.472,0,0,0
"Colorado State",2003,"CO",0.73738,0.085,0,0,"Mercer",10719159,11272630,0.2406,NA,NA,NA,1,0,0,0,0,0,0,0,-7805.068,0,0,0
"Colorado State",2004,"CO",0.68725,0.085,0,0,"Ennis Knupp",11863663,11301275,0.141,NA,NA,NA,1,0,0,0,0,0,0,0,-8278.905,0,0,0
"Colorado State",2005,"CO",0.715,0.085,0,0,"Ennis Knupp",12629060,12536916,0.098,0,1,13,0.36213827,16545,3017,51547,0,50664,0,3071,-7433.982,0,0,45210.79017988
"Colorado State",2006,"CO",0.73,0.085,0,0,"Ennis Knupp",14041260,13327290,0.157,0,1,13,0.36213827,19168,3190,42079,0,51239,0,3443,-7889,0,0,43137.54858413
"Colorado State",2007,"CO",0.733,0.085,0,0,"Ennis Knupp",14852029,14220681,0.1,0,1,13,0.35953048,20567,3963,39028,0,48195,0,11025,-6963,0,0,44142.43327344
"Colorado State",2008,"CO",0.679,0.085,0,0,"Ennis Knupp",10508301,13914371,-0.26,0,1,13,0.35745236,15703,3693,28822,0,50601,-916,0,-8639,0,0,34995.65840108
"Colorado State",2009,"CO",0.67,0.08,0,0,"Ennis Knupp",11611758,13382736,0.174,0,1,13,0.36847159,16196,3043,33449,0,50347,3827,0,-8729,0,0,39375.61105058
"Colorado State",2010,"CO",0.628,0.08,0,0,"Hewitt Ennis Knupp",12487105,12791946,0.14,0,1,13,0.32335401,19726,2341,55593,0,55459,5624,0,-8942,0,0,44863.10540943
